product_code,product_name,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,brand_name,maker,origin,price_1,price_2,price_3,evaluation_score,comment_count
12501930,[짐보리]짐보리 맥포머스 수퍼스팀 SUPER S.T.E.A.M 세트,홈,,,,,,,,,,짐보리,(주)짐월드,중국,"429,000","425,430","404,160",,5432
12497525,[조르쥬 레쉬]Georges Rech(조르쥬 레쉬) 롱부츠,홈,TV쇼핑,패션잡화,,,,,,,,조르쥬 레쉬,(주)인터슈,한국,"129,000","128,000","121,600",,291
12486714,[마레몬떼]마레몬떼 빅토리아 샤베트 브라팬티 15종,홈,TV쇼핑,언더웨어,,,,,,,,마레몬떼,뉴베이(주),중국,"89,000","88,000","83,600",,1676
1134260952,빈폴ACC 핸드백/메신저백/지갑外,홈,패션잡화,핸드백/가방,크로스백,크로스백,,,,,,,,,"46,400","40,370",,,39
12504016,[참존][참존] NEW GE EX 골드트러플 1+1+1 완벽 트리플  패키지 특별구성!!,홈,TV쇼핑,화장품/이미용,,,,,,,,참존,참존화장품,한국,"99,000","98,000","93,100",,451
1063285689,[제이에스티나_주얼리]제이에스티나 한정판 쥬얼리!!,홈,보석/쥬얼리/시계,J.ESTINA RED,귀걸이,,,,,,,,,,"50,000","45,000",,,56
12500684,[퍼스트씨][1stC] 퍼스트씨 퓨어 비타민씨 토탈케어 세럼 10ml 10종 + 전용 스포이드 4종 + 무료체험분 1종,홈,TV쇼핑,화장품/이미용,,,,,,,,퍼스트씨,비타네이처,한국,"119,000","118,000","112,100",,21939
12493753,[다니엘 에스떼]DANLEL HECHTER(다니엘 에스떼) 마들렌 백,홈,TV쇼핑,패션잡화,,,,,,,,다니엘 에스떼,(주)커먼웰스,중국,"99,000","98,000","93,100",,527
12486567,[룰루 까스따네뜨]룰루까스타네뜨 블루밍 3종,홈,TV쇼핑,패션잡화,,,,,,,,룰루 까스따네뜨,금대피혁,중국,"89,000","88,000","83,600",,186
1130944889,[더바디샵]스킨/바디/향수 베스트상품 1+1구매찬스! 구매금액사은혜택! 화이트머스크外,홈,수입화장품/향수,스킨케어,스킨,모든피부용,,,,,,,,,"9,900","9,400",,,800
1132867784,[잇미샤/에스쏠리제아] 걸치기만해도 스타일이 사는! 코트/트위드外 25종 택1,홈,롯데백화점,영캐주얼,가죽/모피,가죽점퍼/재킷/코트,인조,,,,,,,,,"79,000",,,45
12497832,[올가플러스][ORGA+] 올가플러스 슈퍼케어밤 20g 4종 + 12.5g 2종 + 무료체험분 1종,홈,TV쇼핑,화장품/이미용,,,,,,,,올가플러스,코스맥스(주),한국,"79,000","78,000","74,100",,2784
12488910,[장석준명란]장석준 명장 명란젓,홈,TV쇼핑,식품/건강식품,,,,,,,,장석준명란,(주)덕화푸드,한국,"69,900","68,900","65,450",97,2088
1084380151,[롯데백화점 밀레]신상다운 최종할인 최대75%OFF!,홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,구스다운,중경량,,,,,,,"35,000","29,750",,,660
1103788215,독일 실리트! 선/물/추/천! 다이아레드/콰드로 레드 외 TV베스트 택,홈,주방,조리기구,더키친갤러리관,명품브랜드관,스텐레스,[후라이팬]단품,,,,,,,,"15,900",,,551
12503863,판매불가 상품,,,,,,,,,,,,,,,,,,
4075600,[名品횡성청정한우]횡성한우 하늬브로 정육세트2호(2.1kg),홈,신선식품,축산물,한우,혼합세트,,,,,,,㈜명품횡성청정한우,한국,"98,000",,"93,100",93,1258
1133931145,[탑온탑]간절기 아이템 20종 특가,홈,트렌드패션,상의류,오가게 전문관,가디건,가오리형/루즈가디건,,,,,,,,,"19,800",,,104
12465080,"[블랙모어스]블랙모어스 멀티액션 큐텐 9+3병, 12개월(800mg*60캡슐*12병)",홈,TV쇼핑,식품/건강식품,,,,,,,,블랙모어스,(주)노바렉스,한국,"178,200","177,200","168,340",98,4762
12498317,[케네스콜(KENNETH COLE)][케네스콜] 남성 백팩 + 파우치,홈,TV쇼핑,패션잡화,,,,,,,,케네스콜(KENNETH COLE),청도화이트무역유한공사,중국,"78,000","77,000","73,150",,441
12499633,[샹티][CHANTY] 샹티란제리 7차 브라팬티,홈,TV쇼핑,언더웨어,,,,,,,,샹티,(주)인티지아,한국,"149,000","148,000","140,600",,1669
1133403168,[디데무][D'deMOO]간절기 데일리룩 20종택1,홈,롯데백화점,여성캐주얼,니트/스웨터,기본니트,,,,,,,,,"33,000","28,500",,,24
12492377,[펠라찌]PELLACCI 펠라찌 SAGA FOX 헝가리 구스다운 롱코트,홈,TV쇼핑,여성의류,,,,,,,,펠라찌,삼양모피(주),베트남,"298,000","295,510","280,730",,985
12503628,"[고려은단]고려은단 비타민C 골드프리미엄 3세트/720일분(1,120mg*240정*3세트)",홈,TV쇼핑,식품/건강식품,,,,,,,,고려은단,고려은단,한국,"135,000","134,000","127,300",99,317
1100701453,[버니블루(BUNNY BLUE)]베이직 솔리드 어그 부츠 W0024,홈,패션슈즈,여성화,디자이너슈즈몰,부츠,하프부츠,,,,,버니블루(BUNNY BLUE),(주) 르버니스,중국,"5,900","5,600","5,320",,125
1098803778,[설화수/헤라/프리메라] ★자음기초2종外 상품권+사은품+적립혜택★,홈,롯데백화점,명품화장품,세트,스킨케어세트,마스크팩세트,,,,,,,,"60,000","57,000",,,952
12497507,[조르쥬 레쉬]Georges Rech(조르쥬 레쉬) 앵클부츠,홈,TV쇼핑,패션잡화,,,,,,,,조르쥬 레쉬,(주)인터슈,한국,"78,000","77,000","73,150",,256
1133409445,[리가(LEEGA)][리가] 모피머플러/베스트 10종 택1,홈,롯데백화점,여성정장/모피,가죽/모피,가죽점퍼/재킷/코트,,,,,,,,,"59,000","53,100",,,48
1133418709,[아디다스 오리지널스]아디다스 신학기 특가 ZX8000 6종 [AQ5639][AQ5640][M19665][S82819][B24858][B24859],홈,롯데백화점,스포츠패션/슈즈,스포츠슈즈,스니커즈/캔버스화,공용,,,,,아디다스 오리지널스,아디다스AG,베트남,"64,000","56,320","53,500",,70
1133458172,[비엔엑스][BNX/EnC外]감각적인 스타일링 20종택1,홈,롯데백화점,여성캐주얼,니트/스웨터,기본니트,,,,,,,,,"35,000","29,900",,,7
12491191,[화개제다]화개제다 차세트(힐링차+죽로차+도라지차)+ (힐링차+죽로차+유기농국화차)+스테인레스 인퓨저 2p+쇼핑백2매,홈,TV쇼핑,식품/건강식품,,,,,,,,화개제다,화개제다,한국,"60,900","59,900","56,900",97,1110
12495705,[페스포우][페스포우] 남성 NEW 보스턴 다운코트 (BOSTON COAT),홈,TV쇼핑,남성의류,,,,,,,,페스포우,FIRST TEXTILE TRADING KOREA,인도네시아,"148,000","147,000",,,1318
1132671342,[케네스레이디]벨로 코트(EGHCFL97),홈,롯데백화점,여성캐주얼,코트,롱코트,,,,,,케네스레이디,(주)린컴퍼니,중국,"79,000",,"75,050",,37
1132692571,[지오송지오/맥앤로건外] 기모셔츠/핸드메이드코트/무스탕外 13종택 1,홈,트렌드패션,아우터,오가게 전문관,코트,모직기본코트,,,,,,,,,"25,000",,,269
12504028,[수려한][수려한] 수려한 진생녹용 콜라겐 특별 패키지!,홈,TV쇼핑,화장품/이미용,,,,,,,,수려한,엘지생활건강,한국,"158,000","157,000","149,150",,541
12497709,[썬밸리][썬밸리][여성] 에센셜 덕다운자켓 1종,홈,TV쇼핑,스포츠레저,,,,,,,,썬밸리,주식회사 노블레스,인도네시아,"79,000","78,000","74,100",,718
12449987,[똔따렐리][아이보리+아이보리] 똔따렐리 5단 서랍장,홈,TV쇼핑,생활/건강,,,,,,,,똔따렐리,똔따렐리,이탈리아,"159,600","148,600","141,170",,1156
12502839,[쿠쿠]쿠쿠 압력밥솥 10인용,홈,TV쇼핑,가전,,,,,,,,쿠쿠,쿠쿠,한국,"228,000","223,000","211,850",,194
1131246042,[플라스크][플라스크] 플라스크 카센티노 싱글코트,홈,남성의류,아이템별,코트/점퍼,롱코트,,,,,,플라스크,flask korea,한국,"104,000","100,000","95,000",,41
1048419139,[농부마음]김용수 생산자 나주신고배 선물세트 7.5kg 9-10과,홈,신선식품,과일/농산물,과일,배,,,,,,농부마음,김용수(외 3인),한국,"29,900",,"28,400",95,764
12496438,판매불가 상품,,,,,,,,,,,,,,,,,,
12499722,[다니엘 에스떼]DANLEL HECHTER(다니엘 에스떼) 샐리백,홈,TV쇼핑,패션잡화,,,,,,,,다니엘 에스떼,IBJ ITALY s.r.l.,이탈리아,"299,000","296,510","281,680",,177
1131426820,설레이는 설날! 브랜드 명성 그대로~ 따뜻함과 함께 품격까지 전하세요!,홈,롯데백화점,남성캐주얼,가디건/베스트,기본가디건,솔리드,,,,,,,,"34,500","28,500",,,109
1130766695,[2016년/유명산지] 한우선물대전 횡성한우 정육세트2.1kg,홈,신선식품,축산물,한우,정육,,,,,,,,,,"98,000",,,1675
1085412806,[홈플러스][등기발송] 홈플러스 지류상품권 10만원권,홈,상품권/e쿠폰,백화점/마트상품권,yes24도서,홈플러스 상품권,[지류]홈플러스 상품권,,,,,홈플러스,홈플러스(주),대한민국,"100,000",,,,3443
12493799,[나인웨스트(NINEWEST)]나인웨스트 PIRHANA 앵클부츠,홈,TV쇼핑,패션잡화,,,,,,,,나인웨스트(NINEWEST),"Nine West Holdings, Inc.",중국,"49,000",,,,1438
12504329,[시크릿에이지][시크릿에이지] 롯데단독! 슈멜츠 RX 주름크림 1+1+1+1,홈,TV쇼핑,화장품/이미용,,,,,,,,시크릿에이지,셀렙,한국,"89,000","88,000","83,600",,886
1126225688,[보다나]◆사이다쇼핑◆ 글램웨이브 봉고데기+살롱트리트먼트 헤어드레스 SET,홈,LOTTE OneTV,뷰티,바디/헤어,,,,,,,보다나,비에스코리아,한국,"84,900",,"80,650",,142
1124265664,판매불가 상품,,,,,,,,,,,,,,,,,,
12503874,[마마인하우스BY박홍근]●[마마인하우스by박홍근][K+K]착번극세사 차렵침구풀세트,홈,,,,,,,,,,마마인하우스BY박홍근,박홍근홈패션,한국,"139,900","138,900","131,950",,58
12492524,[케네스콜(KENNETH COLE)]케네스콜 남성 이태리 울혼방 니트 + 가디건,홈,TV쇼핑,남성의류,,,,,,,,케네스콜(KENNETH COLE),은성물산,이탈리아,"69,000","68,000","64,600",,370
1132688465,[크록스]베스트 아이템 최대 63%SALE!,홈,패션잡화,섬유/시즌잡화,패션소품,패션소품,,,,,,,,,,"29,900",,,73
1100053617,[동양매직]★투데이땡큐!★전기그릴팬/식기세척기/가스레인지/오븐 설명절가전 모음전!,홈,생활/계절/주방가전,동양매직,전기레인지/인덕션,,,,,,,,,,"49,000","46,060",,,1864
12493784,[페스포우][페스포우] 남성 도버 풀스킨라쿤퍼 다운파카 (DOVER PARKA),홈,TV쇼핑,남성의류,,,,,,,,페스포우,SB WINNERS,베트남,"148,000","147,000","139,650",,953
12485733,"[닥터프로미스]♧[10박스]닥터프로미스 하와이안 스피루리나 10박스, 10개월(2.5g*30포*10박스)",홈,TV쇼핑,식품/건강식품,,,,,,,,닥터프로미스,콜마비앤에이치(주)푸디팜사업부문,한국,"188,000","187,000","177,650",98,1439
12496107,[리큅]리큅 식품 건조기  [LD-918B] + 레시피북,홈,TV쇼핑,가전,,,,,,,,리큅,리큅,한국,"109,000","91,650","87,070",,2400
1134262365,[JJ지고트] 러블리 봄템 한정OPEN! 가디건/원피스/블라우스外 28종 택1,홈,롯데백화점,영캐주얼,원피스,니트원피스,,,,,,,,,"19,000","16,910",,,503
1132744437,[리스트(LIST)]15 겨울 심플 배색 모직코트 (TWHCF80120),홈,롯데백화점,여성캐주얼,코트,하프코트,,,,,,리스트(LIST),(주)인동에프엔,중국,"99,000","89,100","84,640",,34
12503829,[조르쥬 레쉬](단품) [GEORGES RECH] 조르쥬 레쉬 칼린 코트,홈,TV쇼핑,여성의류,,,,,,,,조르쥬 레쉬,우인복장,중국,"49,000",,"46,550",,233
1116672102,[크루클린][크루클린] 무지 기모 후드 티셔츠 HRL600,홈,캐주얼의류,티셔츠,긴팔,후드,,,,,,크루클린,(주)웨니스,대한민국,"20,800","17,680","16,800",,220
1070793807,[한정수량 스크래치60%OFF] 리키로제타 인기드라마 잇백 22종 택1,홈,패션잡화,핸드백/가방,크로스백,크로스백,,,,,,,,,,"100,000",,,46
12497898,[애플비]2015 NEW 애플비 입체 토이북 전 85종+애플비 전면책장+대형 드럼사운드북+애플비 사자가방,홈,TV쇼핑,도서/유아용품,,,,,,,,애플비,애플비북스,한국/중국,"259,000","258,000","245,100",,3748
12496756,[다니엘 에스떼]DANIEL HECHTER 다니엘에스떼 남성 트래블러 구스다운자켓,홈,TV쇼핑,남성의류,,,,,,,,다니엘 에스떼,(주)건용무역,베트남,"98,000","97,000","92,150",,223
12499719,[케이스위스(K-SWISS)][KSWISS][남성] 15년 겨울 오리지널 다운점퍼 + 윈터수트2종 SET,홈,TV쇼핑,스포츠레저,,,,,,,,케이스위스(K-SWISS),에이치앤제이,베트남,"99,000",,"94,050",,132
1128962612,[빈폴/타미/헤지스레이디스]코트/패딩外 30종택1,홈,롯데백화점,여성정장/모피,베스트/가디건,패딩/다운베스트,,,,,,,,,"131,400","111,690",,,56
12503012,판매불가 상품,,,,,,,,,,,,,,,,,,
12473989,[보루네오]보루네오 베니스 소파 (4인),홈,TV쇼핑,가구/인테리어,,,,,,,,보루네오,(주)한빛코리아,한국,"1,248,000","1,078,000",,,1812
1133472404,[JJ지고트]고급스러운 레이스 시스루 원피스(GGZFJ400767),홈,롯데백화점,여성캐주얼,원피스,쉬폰/레이스원피스,,,,,,JJ지고트,㈜바바패션,중국,"49,000",,"46,550",,34
12502994,[조르쥬 레쉬](단품) [GEORGES RECH] 조르쥬 레쉬 코트,홈,TV쇼핑,여성의류,,,,,,,,조르쥬 레쉬,우인복장,중국,"49,000",,"46,550",,94
1132918006,[빈폴 아웃도어]김수현이 추천하는 겨울 ITEM 다운/자켓/다운점퍼/티셔츠 택1,홈,등산/캠핑/자동차,등산복/등산화/배낭,남성등산의류,자켓/점퍼,,,,,,,,,,"39,200",,,205
1132905485,[락포트(ROCKPORT)]남성/여성 정장화 사계절대전,홈,,,,,,,,,,,,,"70,000","60,900",,,84
12497708,[썬밸리][썬밸리][남성] 에센셜 덕다운자켓 1종,홈,TV쇼핑,스포츠레저,,,,,,,,썬밸리,주식회사 노블레스,인도네시아,"79,000","78,000","74,100",,960
1132501799,[엘칸토] 남성화&여성화 20종 택1,홈,패션슈즈,남성화,디자이너슈즈몰,캐쥬얼구두,캐쥬얼구두(5만원~10만원),,,,,,,,,"66,000",,,70
12471211,[하이랜드푸드]LA갈비 원육 2kg,홈,TV쇼핑,식품/건강식품,,,,,,,,하이랜드푸드,산하물산,뉴질랜드,"60,000","59,000","56,050",91,59
1132705418,[미소페] 인기행진 앵클부츠 5종 택1,홈,패션슈즈,여성화,디자이너슈즈몰,부츠,앵클부츠,,,,,,,,,"93,000",,,53
12493541,[디디에 파라키앙]DIDIER PARAKIAN 디디에 파라키앙 핸드메이드 울 혼방 코트,홈,TV쇼핑,여성의류,,,,,,,,디디에 파라키앙,단동호흥무역유한공사,중국,"99,000","98,000","93,100",,393
1120392999,[최경주][최경주골프웨어] KJCHOI 겨울 남여 본딩 팬츠 6종 택1,홈,골프클럽/패션,기능성웨어,하의,남성,,,,,,최경주,슈페리어홀딩스(주),베트남,"7,900",,"7,500",,1595
1072571680,"[페도라]페도라/맨듀카 출산선물세트 / 바운서 G5,G6 / 페도라 힙시트  POPO (색상선택) / 맨듀카 퓨어코튼 아기띠,아기띠세트",홈,U아동관,발육용품/가구/매트,카시트/용품,신생아/유아용 카시트,전체보기,,,,,,,,,"129,000",,,1
12502860,[르꼴레뜨(LE-COLETTE)-]le-colette 르꼴레뜨 기모 팬츠 3종,홈,TV쇼핑,여성의류,,,,,,,,르꼴레뜨(LE-COLETTE)-,동아컬렉션,중국,"69,000","68,000","64,600",,170
12484100,[한샘인테리어]한샘 시스템 키친 - 스칸디나비아 시즌2 2.4m,홈,TV쇼핑,가구/인테리어,,,,,,,,한샘인테리어,(주)한샘,한국,"2,399,000","2,230,140","2,118,630",,111
1132332148,웨딩&집들이 품격 GIFT 총출동★커피잔/머그/바디용품 外 20종 택1,홈,롯데백화점,생활/가전,주방/식기,보관/밀폐용기/보온/보냉,도자기용기,1p,,,,,,,"55,000","49,500",,,470
1063801935,[리복(REEBOK)-]공용 PUMP GRAPHLITE 클래식 펌프 그래프라이트 V60513,홈,롯데아울렛,스포츠/아웃도어,스포츠 슈즈,캐주얼/패션화,스니커즈화,,,,,리복(REEBOK)-,아디다스코리아,중국,"29,000",,"27,550",,75
12495335,[에비수골프][에비수골프][여성] 15년 겨울 메가 웜 플러스 니트 5종 컬렉션,홈,TV쇼핑,스포츠레저,,,,,,,,에비수골프,스타콜라보,베트남,"49,000","44,100","41,890",,505
12498692,[나무하나]나무하나 프리미엄 소가죽 롱부츠,홈,TV쇼핑,패션잡화,,,,,,,,나무하나,(주)인터슈,한국,"299,000","296,510","281,680",,62
12503208,[해피콜]해피콜 초고속 블렌더 엑슬림 세트(HC-BL2000),홈,TV쇼핑,가전,,,,,,,,해피콜,주식회사 해피콜,한국,"359,000","311,050","295,500",,352
1103661292,[복음자리]명절 선물세트 BEST 8종 택1,홈,롯데백화점,식품,생수/주스/음료/커피/녹차,모과/유자차,액상형,,,,,,,,,"18,000",,,372
1132863200,[오조크(OZOC)][OZOC]니트/코트/점퍼 추위에추해지지말아요~7종택1,홈,롯데백화점,여성캐주얼,니트/스웨터,기본니트,,,,,,,,,,"75,000",,,0
12502597,판매불가 상품,,,,,,,,,,,,,,,,,,
1132719413,[밀레(MILLET)]밀레 보스다운 MMKWD130,홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,밀레(MILLET),(주)밀레,베트남,"99,000",,"94,050",,22
1133664791,[케네스콜/아카이브]니트세트 外 3종,홈,TV쇼핑,여성의류,,,,,,,,,,,"39,000","38,000",,,3010
1130713378,판매불가 상품,,,,,,,,,,,,,,,,,,
12491389,[메쎄(MESSE)]메쎄 데일리 부츠,홈,TV쇼핑,패션잡화,,,,,,,,메쎄(MESSE),(주)유리미디어,한국,"69,000","68,000","64,600",,4205
12504169,[프리마클라쎄(PRIMA CLASSE)]PRIMA CLASSE 클래식 쁘띠 크로스 (P140AS027 /P152AS201),홈,TV쇼핑,명품/쥬얼리,,,,,,,,프리마클라쎄(PRIMA CLASSE),알비에로 마르티니,이탈리아,"248,000","245,760","233,470",,102
1102270667,[헬렌스타인]원가이하 파격할인 호텔식침구세트(구스속통/토퍼/이불커버 등),홈,침구/커튼/카페트,침구세트,호텔식 침구세트,호텔식 침구세트,,,,,,,,,"328,000","326,360",,,2612
1127195320,[JJ지고트]안감 퀼팅처리 테일러드카라 울 코트(GGZFJ400634),홈,롯데백화점,여성캐주얼,코트,롱코트,,,,,,JJ지고트,㈜바바패션,베트남,"69,000",,"65,550",,32
1133676736,[아망떼]아이몰단독 특가찬스 최대90%할인! 국내산 베개커버 990원~!!!!!!,홈,침구/커튼/카페트,침구단품,솜/베개/쿠션,베개커버,,,,,,,,,,990,,,1660
1048548064,[푸른들][1+1][푸른들] 사과 선물세트4kg 1BOX + 나주배 선물세트5kg 1BOX (사과12과이내/배9과이내),홈,신선식품,과일/농산물,과일,배,,,,,,푸른들,완사천영농조합법인,한국,"65,000",,"61,750",94,571
